"id_obs","created_at","text","type","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","date"
458576,"2022-08-27T12:15:20.000Z","@Chileno17039890 @labeasanchez A que mente retorcida se le ocurre decir que lo violaron los Carabineros? y a que poltíca tarada se le ocurre respaldarlo sin pruebas?. Cualquier mitómano normal habría dicho que le sacaron la cresta no mas 🤣","replied_to","No Error",0.44933176,0.16960317,0.5130944,0.03165977,2022-08-27
760615,"2022-07-13T20:49:28.000Z","@ximerincon @matiaswalkerp @fchahin Andate luego pa la secta de los Republicanos, eres una vergüenza para la DC y la centro izquierda,  te alineas con la derecha para proteger tus privilegios, nunca has pensado en chile, sino en tu propio bolsillo","replied_to","No Error",0.4574824,0.023411209,0.5497792,0.0089712385,2022-07-13
806776,"2022-07-15T20:39:37.000Z","@alexndrolex @baradit Merluzo... Hasta para los insultos son weones los de rechazo","replied_to","No Error",0.52272606,0.023364257,0.5739874,0.0077284453,2022-07-15
1177834,"2022-04-04T14:23:16.000Z","@patriciapolitz Orgullo de ser un burro? Ese guaton picante con suerte sacó el 4 to medio, Señora de atragantarse con Boric o le paga para escribir estás boludeces?","quoted","No Error",0.5716857,0.08332442,0.6407567,0.008893564,2022-04-04
154408,"2022-02-17T11:24:33.000Z","@arturozunigaj Considerando los casos Espacio Riesco, Hosp. De Cerrillos y residencias sanitarias. Podemos concluir que, independiente de la hora, usted es un incompetente 24/7.","replied_to","No Error",0.47119883,0.014963473,0.58196646,0.0064468146,2022-02-17
138366,"2021-03-01T01:30:50.000Z","@FridaSiKahlo @patriciacg111 @berfontaine @DMatamala ...ademas de mal compañero,  salio mentiroso o ignorante el regalon de @CNNChile","replied_to","No Error",0.45921504,0.019740647,0.5678696,0.0066927844,2021-03-01
989999,"2022-09-03T04:43:23.000Z","@tere_marinovic La rota ..hablando de mal gusto ..carita de yegua ni con nada te sacas lo punga","replied_to","No Error",0.47119883,0.104393706,0.5130944,0.017156094,2022-09-03
316326,"2022-06-03T19:56:25.000Z","@gloria_patriota @ElisaLoncon @ElisaLoncon Se paseo a los libertad y desarrollo clasistas de 💩 son todo lo que no queremos en Chile","replied_to","No Error",0.4269174,0.05832097,0.48313886,0.009463178,2022-06-03
373300,"2022-05-24T17:17:49.000Z","@Nigredo90 @MVillanuevaO @Janet90476632 @siliconvalle @lafundacionsol @berfontaine O sea no dejar hablar y solo exponer un monólogo de tópicos con soberbia, aparte de rasca muestra lo débil de sus argumentos ..yo no vi a Fontaine exponer solo@in weon hiperventilado argumentando @jorge_zoroz @Florencilla53 @SACALLAMA1 @DrRightMB @cama_cata @rcfernandini","replied_to","No Error",0.45243698,0.02383376,0.5130944,0.008039144,2022-05-24
73964,"2021-04-26T01:27:42.000Z","@christianpviera Es cómo plata para el mismo!!! #PiñeraLadron","replied_to","No Error",0.4269174,0.023076924,0.5130944,0.010162249,2021-04-26
432836,"2022-03-14T19:45:34.000Z","@Hugo_Gutierrez_ @MarcosBarrazaG @convencioncl Sembrar odio 🤣🤣🤣🤣 año nuevo 19 UD. Cubierto completo con ropa negra En cavancha,mandando a una guatona ordinaria a echarle la foca a los pacos yo lo ví pase al lado suyo...justo donde está esa wea que dice iquique. Anda contarle el cuento a lo wnes.","replied_to","No Error",0.43230394,0.028730227,0.48313886,0.011120236,2022-03-14
604039,"2021-10-19T03:40:03.000Z","@FpvrPrensa @baradit @TiaPikachu @manuconstituye Vagos???? Pffff y lo dice un agueonao que le pagan por cuidar una estatua.","replied_to","No Error",0.51980776,0.02378681,0.57566804,0.0077802283,2021-10-19
192448,"2022-03-25T16:21:32.000Z","@victorgonsil @trueEdgar111 @BRebolledoD17 @conmiplataNO Hazte ver Weon.","replied_to","No Error",0.47622904,0.023076924,0.5130944,0.009100696,2022-03-25
346416,"2022-02-05T23:19:07.000Z","@baradit Si Dejaran De Aprobar Tantas Estupideces, esto no pasaría","replied_to","No Error",0.42349213,0.010910034,0.4718924,0.006835188,2022-02-05
1325430,"2021-08-10T13:37:06.000Z","@JackoProu @tere_marinovic Que horrible que cuestionen tanto a Teresa porque exige que todos hablen Español, es NUESTRO IDIOMA, CUÁL SERÁ LA PICA DE TANTO WEON SI LOS INCAS TIENEN DIALECTOS, NOSOTROS UNA LENGUA UNIVERSAL..  ELLA NO EMPESO EL CIRCO FUERON LOS MAL LLAMADOS MAPUCHES!!!! ES UNA CARTA MAGNA","replied_to","No Error",0.41690505,0.06101104,0.43158367,0.008531082,2021-08-10
486446,"2021-01-30T15:17:24.000Z","@fernando_atria @joseantoniokast El abogado de pacotilla q no conoce la leyes 🙄o con alma de estafador ?? Cual perfil prefiere ?? Ud . Califica para ambos !!","replied_to","No Error",0.46982017,0.023076924,0.5678696,0.0069646453,2021-01-30
556213,"2021-08-11T04:30:27.000Z","@Jaime_Bassa Transparentes? Si las asignaciones o sobresueldo mejor dicho no puede ser fiscalizado, ustedes mismos decidieron que fuera de libre disposicion larva floja y sinvergüenza","replied_to","No Error",0.5566829,0.0475607,0.6407567,0.008841781,2021-08-11
1926091,"2021-07-13T23:38:56.000Z","@MichaelCastil29 @tere_marinovic Oye Michael ya dejate de dar jugo, tu solo sirves para ofrecerte por sexo gratis en  Facebook de paginas de iquique . Para el Show","replied_to","No Error",0.5885171,0.35368225,0.5739874,0.03856628,2021-07-13
1306059,"2022-04-12T12:32:46.000Z","@RobinZann @mcubillossigall @gabrielboric No da ni para llamarla colega a esta ""chambonada"" de mujer","replied_to","No Error",0.48021027,0.048457388,0.54471385,0.009126588,2022-04-12
511587,"2021-09-15T12:39:06.000Z","@yotbdesperte @ElisaLoncon @TIME @convencioncl En Chile vivimos en capitalismo, es básicamente la economía mundial. Quieres que lo diga desde una sociedad socialdemócrata, tontito?","replied_to","No Error",0.50503236,0.021290002,0.6099415,0.0067963502,2021-09-15
1684336,"2022-02-28T17:28:42.000Z","@patriciapolitz @convencioncl Exgencia de quienes le pagaron y le pagan el show.  Es un actor mediocre, era fácil comprarlo para el circo.","replied_to","No Error",0.43475235,0.014769804,0.5497792,0.0068287146,2022-02-28
2165663,"2022-07-06T02:14:41.000Z","@meganoticiascl @pablolirar La @convencioncl es un fraude indigenista. Hemos sido estafados por un puñado de ultraizquierdistas fanáticos y resentidos que se propusieron destruir Chile. La masa irracional aceptó un plebiscito y les entregó carta blanca. Ayer  finalmente entregaron un mamarracho amorfo","replied_to","No Error",0.5566829,0.23224287,0.6308392,0.014220826,2022-07-06
888051,"2021-07-16T00:44:25.000Z","@ElisaLoncon @Jaime_Bassa @convencioncl Cada vez que detengan a cualquier otro weta que tienen ahí metido van a suspender todo? Cumplan su caga de mandato, y déjense de wear, les están pagando con plata de todos.","replied_to","No Error",0.47473195,0.02453801,0.50440645,0.011974656,2021-07-16
257196,"2022-12-14T15:04:41.000Z","@Hugo_Gutierrez_ Cállate comunista k 😆😆😆","replied_to","No Error",0.52272606,0.16233426,0.6051471,0.017156094,2022-12-14
274378,"2022-12-17T09:46:35.000Z","@Hugo_Gutierrez_ Weon anda al psiquiatra de verdad","replied_to","No Error",0.5885171,0.038593806,0.65231085,0.009825659,2022-12-17
628167,"2022-07-07T00:54:30.000Z","@Hugo_Gutierrez_ Jugo Gutierrez 🖕👌","replied_to","No Error",0.45757914,0.023223408,0.5130944,0.0076766624,2022-07-07
1081247,"2022-07-27T22:03:28.000Z","@Hugo_Gutierrez_ Mira inamible, ellos hablan huevadas, a los que les pasaste armas en el sur MATAN.","replied_to","No Error",0.43965456,0.16960317,0.46327567,0.34804323,2022-07-27
262946,"2022-08-17T03:53:30.000Z","@BRebolledoD17 Los gobiernos deven proteger a sus ciudadanos y es lo que estan haciendo  contra tanta mentira de la derecha corrupta y ladrona","quoted","No Error",0.4575469,0.023076924,0.5497792,0.008867673,2022-08-17
856460,"2022-02-11T15:46:45.000Z","@manuconstituye Obviamente tenía ser un (((weon))) con pronombres en su Bio.","replied_to","No Error",0.49139655,0.023599008,0.54471385,0.00704232,2022-02-11
1042813,"2022-06-03T20:49:27.000Z","@tere_marinovic @ElfiltradorCl Ojalá La Red completa se vaya al hoyo, inconsecuente y sinvergüenzas.","replied_to","No Error",0.48021027,0.05742428,0.5678696,0.050744623,2022-06-03
1067398,"2022-07-27T12:25:07.000Z","@TON618_27 @ElisaLoncon Esta mujer es una ignorante y da vergüenza que gente como ella  escribiera la constitución.Rechazo.","replied_to","No Error",0.5921536,0.049354076,0.6991143,0.0100069,2022-07-27
844313,"2022-04-17T14:03:58.000Z","@JanisMeneses_D6 Pura caca","replied_to","No Error",0.42129645,0.022193791,0.44802538,0.006912862,2022-04-17
1527064,"2022-06-25T01:06:24.000Z","@patriciapolitz @convencioncl @NoNeutrales Una Octubrista...redactora de un mamarracho copy &amp; paste de Cont Boliviana Y Ecuatoriana","replied_to","No Error",0.52139956,0.16960317,0.5935568,0.008194493,2022-06-25
1774540,"2022-05-21T01:55:47.000Z","@tere_marinovic Lo único que se espera de un comunista es corrupción y mentiras. Siempre cumplen lo esperado","replied_to","No Error",0.44393396,0.024678862,0.5130944,0.00948907,2022-05-21
1254111,"2022-02-12T15:34:31.000Z","@Fiorino1234 @tere_marinovic Siiiii vieras la weas que proponen y se las rechazan todas.... por aqui veo a algunos Fontaine, Cossi, Hube, Arrau pateticos los locos.","replied_to","No Error",0.45751464,0.014963473,0.54471385,0.006220264,2022-02-12
390631,"2022-03-10T15:27:41.000Z","@cretton15 @GiorgioJackson Como tienes tanta personalidad, ahhhh cuiquito de la cato, todo calza, saco de berenjenas!!","replied_to","No Error",0.47900817,0.026936848,0.5678696,0.007922632,2022-03-10
792519,"2022-06-05T19:09:54.000Z","@patriciapolitz @rocicantuarias Vieja loca, estamos llenos de políticos q están inventando argumentos para dividir, y asi llegar el poder. Ejemplo los gays, las feministas, los mapuches, los trans, etc etc. Este país será gobernado por puras minorías y no por LA GRAN MAYORIA. Tan vieja y tan influenciable 🤷🏻‍♀️","replied_to","No Error",0.5921536,0.3493117,0.6675394,0.0100069,2022-06-05
1146915,"2022-09-07T02:30:13.000Z","@tere_marinovic Pero Tere... Estos seudo representantes no leen ni menos responden. Les importamos menos que un pucho. Sólo se acuerdan de sus electores en tiempos de votación. Son sinvergüenzas y abusadores.","replied_to","No Error",0.52811706,0.031420294,0.6407567,0.010964886,2022-09-07
842924,"2022-09-07T03:44:42.000Z","@NatividadLlanq3 Tu soberbia e ignorancia no tienen límites. Hiciste un pésimo trabajo, lo escribiste desde las víceras e insultas y menoscabas a los electores. Perdiste LA oportunidad. Deberías ir pensando en devolver todo el dineral que te llevaste x un pésimo trabajo. Eres indecente e inmoral.","replied_to","No Error",0.5885171,0.059217658,0.6798578,0.009281937,2022-09-07
1147657,"2022-02-10T01:17:22.000Z","@tere_marinovic Te las das de señora y resulta que la gente como uds son peores que la gente sin educación. Les cuestas pasar por gente DECENTE y son lo peor de la rotería vieja #&amp;$@€π¶%&gt;#+*.","replied_to","No Error",0.55739564,0.16960317,0.6336687,0.009825659,2022-02-10
269703,"2021-12-03T04:25:04.000Z","@baradit Puedes doblar esa linda obra y hacer un cilindro y te lo.puedws meter por dondw quieras","replied_to","No Error",0.4475325,0.16960317,0.28791866,0.31721663,2021-12-03
941503,"2021-10-20T16:53:52.000Z","@mcubillossigall Cállese minoría del 22%","replied_to","No Error",0.43475235,0.023364257,0.5129801,0.013269233,2021-10-20
310544,"2022-12-29T18:07:03.000Z","@baradit Y así quedo a la deriva el 68% de weones que prefiere el palito.","replied_to","No Error",0.52007306,0.023317307,0.5678696,0.0072882893,2022-12-29
1010756,"2022-04-21T20:55:46.000Z","@Hugo_Gutierrez_ @convencioncl Oye, y que la condtitucion garantice, que todo chileno, tiene derecho a una supervision digna, y no insultar o rebatir, si cometo una infraccion, ni menos tirar un cargo encima. Aweonao","replied_to","No Error",0.51869136,0.02430326,0.5739874,0.008505191,2022-04-21
39839,"2021-10-05T22:24:01.000Z","@berfontaine Usted es weon?? No los vea las weas!!!","replied_to","No Error",0.57271194,0.023076924,0.6149945,0.006265574,2021-10-05
954752,"2021-11-05T23:56:56.000Z","@RenatoGarinG @ProvosteYasna Mal tu formato. De todas formas esperable, pero luego no andes criticando a otros por corrupto, por qué, que más nefasto que el burro hablando de orejas.","replied_to","No Error",0.50789946,0.023076924,0.6109131,0.007689608,2021-11-05
288794,"2022-12-20T10:06:53.000Z","@delosquesobran @danielstingo weones lateros, hablen de cosas importantes","replied_to","No Error",0.48141238,0.023076924,0.5362655,0.007081157,2022-12-20
250463,"2022-01-31T17:37:32.000Z","@conihube Que bakan verte llorar facha recalcitrante :)","replied_to","No Error",0.52272606,0.16960317,0.6261769,0.044278983,2022-01-31
279706,"2022-10-13T20:05:13.000Z","@Hugo_Gutierrez_ Que estúpida publicación, la delincuencia  no tiene sectores  viejo .....córtala con tu odio","replied_to","No Error",0.51980776,0.049354076,0.57566804,0.13815513,2022-10-13
515613,"2022-07-03T23:17:49.000Z","@PierreCurieD @PanchoOrregoG @fernando_atria Que patán","quoted","No Error",0.45761138,0.0104522705,0.56997263,0.0064144502,2022-07-03
1041959,"2022-08-22T11:58:10.000Z","@IgnacioAchurra Para weones de ultra izquierda como tú todo será extrema derecha, porque tu cristal está muy muy allá.  Y en extrema izquierda. Tampoco lo hacen bien...son nefastos el Foro de Sao Paulo es más organizado. Chile es un país libre y seguirá libre y así seguirá te guste o no.","replied_to","No Error",0.5721988,0.16960317,0.6370372,0.010214032,2022-08-22
388475,"2021-10-08T14:50:10.000Z","@fernando_atria @marito111606 🤣🤣🤣🤣🤣🤣 y cto te tomó a ti meter a tu hija estudiante a ganar un sueldo de 1 millón de pesos..💩😡😡😡🤮🤮🤮","replied_to","No Error",0.4269174,0.08595808,0.47787863,0.010084574,2021-10-08
346506,"2022-09-01T18:30:41.000Z","@Jaime_Bassa ¿Siempre hay una justificación pa todas sus tonteras? A veces es mejor no postear nada (pa no cagarla más), un consejo.","replied_to","No Error",0.4269174,0.023076924,0.4302003,0.008505191,2022-09-01
1681245,"2022-05-16T20:40:17.000Z","@SoldadoCuidador @tere_marinovic La estupidez la dice Marinovic es cosa que sepas leer .","replied_to","No Error",0.44039994,0.015544481,0.5145894,0.0064079775,2022-05-16
479947,"2022-01-20T01:56:24.000Z","@fchahin Tienes sangre de compatriotas en tus manos politiquero de cuarta","replied_to","No Error",0.5532103,0.16960317,0.6308392,0.023371955,2022-01-20
926337,"2022-09-26T01:23:41.000Z","@paisajismoyrock @patriciapolitz @GiorgiaMeloni Dios te oiga !!! El mundo no se merece una #DictaduraComunista  El mundo merece paz #IzquierdaMiserable","replied_to","No Error",0.42568782,0.052940834,0.4794537,0.009825659,2022-09-26
24147,"2021-04-04T15:47:07.000Z","@baides111 @AlbertoMayol @labeasanchez Sii!! Pero de los idiotas el menos idiota!","replied_to","No Error",0.568186,0.023076924,0.65865606,0.0071199946,2021-04-04
49429,"2022-07-04T17:30:53.000Z","@arturozunigaj @gabrielboric Das vergüenza","replied_to","No Error",0.47119883,0.016641939,0.5739874,0.006589218,2022-07-04
226689,"2021-01-02T14:34:51.000Z","@ngajardop @sepjir @Bombusdahlbomii @Hugo_Gutierrez_ @tombiclousso1 @DiazCanelB Sacaste dayos de gamba? Buen como todo comunista ignorante, ni con abaco suman.","replied_to","No Error",0.584095,0.16960317,0.65129566,0.011405042,2021-01-02
93113,"2022-07-08T03:44:31.000Z","@BenitoBaranda Pero Don Baranda, parece que después del accidente en la carretera se puso como tonto.","replied_to","No Error",0.4269174,0.010757446,0.5130944,0.0072882893,2022-07-08
316074,"2021-08-01T14:55:49.000Z","@cristia89872894 @mcubillossigall @ElisaLoncon La doña Loncón no esta siendo rechazada por su apariencia, sino por su inmoralidad. Es inmoral aceptar un cargo y no cumplir con lo mandado, encima predicar amor y no condenar la violencia... Esa Sra es un invento para progres sin neuronas.","replied_to","No Error",0.4575469,0.023076924,0.5678696,0.008090926,2021-08-01
837112,"2021-06-21T00:26:19.000Z","@baradit Puras estupideces machistas seguramente. Gracioso, ah?","replied_to","No Error",0.47323486,0.023458159,0.5239335,0.00756015,2021-06-21
1733765,"2021-07-05T04:52:04.000Z","@riveraretamal @tere_marinovic La más cuerda sin mascarilla 🤣 más tonta que una puerta","replied_to","No Error",0.568186,0.023411209,0.65231085,0.0086087575,2021-07-05
902803,"2021-03-30T16:43:50.000Z","@gabrielboric @Hugo_Gutierrez_ No te vas a quebrar gorda con esa reprimenda 🤡","replied_to","No Error",0.45703048,0.05025077,0.5130944,0.063999176,2021-03-30
304706,"2022-01-04T19:24:58.000Z","@Jaime_Bassa Lo único que han logrado construir es desesperanza. Con el nivel de convencionales una vergüenza para Chile y el mundo. Y tu BASSA un ser despreciable en toda la línea","replied_to","No Error",0.509388,0.052940834,0.6261769,0.0091524795,2022-01-04
196052,"2022-02-19T14:37:47.000Z","@jjcc_chile @arturozunigaj Tejado de vidrio para hablar de ladrones, flaites de cuarta","replied_to","No Error",0.45703048,0.024725812,0.5239335,0.009825659,2022-02-19
372952,"2022-03-08T18:50:01.000Z","@brigadachacon @Hugo_Gutierrez_ @mdaza_abogado @PatricioMery @convencioncl @RadioUmbral @RNuevoMundo @Radio19deAbril @KarolCariola @PCdeChile @PcLasCondes Jajaja cuentas desde cuba haciendo propaganda del imbecil relato comunista.","replied_to","No Error",0.47173777,0.032316983,0.53014356,0.008285114,2022-03-08
2292188,"2021-07-27T15:02:56.000Z","@PatoFdez Viejo una persona o un grupo q  llaman minoría no explica que nada han hecho de relevancia. Simplemente. No sea cara de palo","replied_to","No Error",0.46982017,0.021548226,0.5678696,0.007961469,2021-07-27
1163442,"2022-05-08T17:32:22.000Z","@grandovich @mcubillossigall Esa vieja es diabólica","replied_to","No Error",0.5885171,0.034110364,0.6677319,0.008103873,2022-05-08
1149390,"2022-06-11T00:32:51.000Z","@CarlitaSaldias @rkatrileo No inventen estupideces","replied_to","No Error",0.4394682,0.008277893,0.48675314,0.0062267366,2022-06-11
1896249,"2022-05-01T06:30:20.000Z","@juanpabloswett @Libertario4ever @convencioncl ...no tienen el CRITERIO FORMADO!!!...el wn insidioso de burric sabe q no tiene el voto de quienes si vivieron el comunismo en Chile y pretende persuadir a mocosos revoltosos desorientados y obtener su sucio voto.","replied_to","No Error",0.47772613,0.04397394,0.5543018,0.010343489,2022-05-01
534778,"2022-09-07T10:21:55.000Z","@fchahin Amate un poco sacoweas,traidor","replied_to","No Error",0.5885171,0.04666401,0.66500133,0.009696201,2022-09-07
334157,"2021-12-07T00:09:51.000Z","@fernando_atria La CC es una Falacia y ud esta trasnochado...la izquierda miserable perderá. No son mayoría...","replied_to","No Error",0.4269174,0.023076924,0.5130944,0.008375733,2021-12-07
552328,"2022-09-08T04:46:56.000Z","@NYC_prensa @chahuan @biobio @ximerincon  @fchahin ,  ahí tienen a su presidente de su partido, voten rechazo decían?? Boludos!!","replied_to","No Error",0.46982017,0.01896597,0.5497792,0.0072106146,2022-09-08
146756,"2021-07-11T13:45:32.000Z","@labeasanchez Inepta","replied_to","No Error",0.47886392,0.015609037,0.6109131,0.006479179,2021-07-11
1277753,"2022-04-11T13:10:17.000Z","@24HorasTVN @patriciapolitz Esa vieja tiene una risa de hipocresía me recuerda a bachelet","replied_to","No Error",0.44933176,0.017481172,0.54471385,0.0059678215,2022-04-11
1077992,"2022-04-26T19:46:52.000Z","@Jaime_Bassa @elmostrador Con solo ver los nombres como de la Chong me dan ganas de vomitar, no se nota si lo izquierdista y extremista de estos señores abogados jajaja","replied_to","No Error",0.4269174,0.0475607,0.48627716,0.047835086,2022-04-26
208071,"2022-06-25T00:13:13.000Z","@labeasanchez Argumentos de mrda por la cresta 🤦‍♂️..","replied_to","No Error",0.47119883,0.02116089,0.42167732,0.006874025,2022-06-25
399926,"2021-01-20T17:21:57.000Z","@Sr_Churchill @melnicksergio @baradit Es que si llegara a salir, sería un tremendo golpe en el estómago para los que pensamos. Payasos e ignorantes, nuestro país no necesita","replied_to","No Error",0.57271194,0.16960317,0.65129566,0.050098058,2021-01-20
396020,"2022-02-09T22:09:52.000Z","@Jaime_Bassa CC valen toneladas de 💩...","replied_to","No Error",0.4269174,0.023599008,0.4710501,0.011482717,2022-02-09
1201447,"2022-08-27T03:03:57.000Z","@CarlosZ75132766 @IgnacioAchurra @_caroarredondo @ApruebaxChile Aguanten un ratito y verán!!  Lacras, todo lo que han hecho se sabrá! 🐒🐒🐒🐒🐀🐀🐀","replied_to","No Error",0.50789946,0.052044146,0.6099415,0.02371728,2022-08-27
468149,"2021-12-14T22:38:09.000Z","@fernando_atria Me parece super válida la crítica a un personaje tan nefasto y bien weon como el pelao Atria.","replied_to","No Error",0.5566829,0.023974609,0.6261769,0.006912862,2021-12-14
59175,"2021-09-09T22:03:18.000Z","@berfontaine @PatriciaVeselka @latercera Los Medios ya estan regulados por la elite manipuladora corrupta....","replied_to","No Error",0.4402136,0.0059890747,0.5130944,0.0066798385,2021-09-09
585534,"2022-02-17T23:32:56.000Z","@danielstingo Te vamos a rechazar esa mierda!!!","replied_to","No Error",0.55739564,0.05025077,0.40243408,0.22514746,2022-02-17
118182,"2022-02-16T03:47:41.000Z","@ChileLibreUnido @labeasanchez AWEONAO!","replied_to","No Error",0.5559701,0.023076924,0.57566804,0.0067963502,2022-02-16
96636,"2022-03-11T11:42:52.000Z","@criordor @ValdebenitoNata Par de watonas... clásico bodrio.","replied_to","No Error",0.52811706,0.041283876,0.5935568,0.0071199946,2022-03-11
946247,"2022-08-17T01:51:54.000Z","@gdominguez_ @ApruebaxChile Quien le cree a este wequito , es un saco de weas","quoted","No Error",0.584095,0.02453801,0.6308392,0.006861079,2022-08-17
434117,"2021-10-09T16:51:21.000Z","@ClpStmith @elchedelosgays @TiaPikachu El weon donde calienta el sol ..debe ser más chupapico de todos con tal de entrar","replied_to","No Error",0.54325575,0.13336399,0.5739874,0.009747985,2021-10-09
1036342,"2021-02-20T15:47:28.000Z","@ElMercurio_cl @mcubillossigall Este es el mismo pajaron que aseguró haberle comprado preservativos a sus hijos ""los campeones"", pero se mostró contrario a poner dispensadores en colegios? No le den tribuna a gente con poca sinapsis 🙏","replied_to","No Error",0.44039994,0.024725812,0.5130944,0.009281937,2021-02-20
87496,"2022-11-08T17:55:02.000Z","@berfontaine Cómo un weón con esa idea tan básica puede pretender siquiera guiar a Chile en materia de pensiones? Estos son los responsables de empobrecernos. El problema dando la solución.","replied_to","No Error",0.47119883,0.023927659,0.54471385,0.008492245,2022-11-08
2119366,"2021-07-21T04:34:12.000Z","@DanteLizanaPea @tere_marinovic Salio un pelotudo a defender lo indefendible","replied_to","No Error",0.50503236,0.01896597,0.5739874,0.0064144502,2021-07-21
1358372,"2021-05-08T20:08:33.000Z","@felipe_isr @Chilemitierra79 @tere_marinovic ya no vean la tv chilena por que es una porqueria !","replied_to","No Error",0.41910073,0.023317307,0.46476576,0.007301235,2021-05-08
727819,"2022-07-11T19:35:12.000Z","@baradit Y QUE WEA SON LOS REPUBLICANOS NAZIS NEONAZIS O EVOPOLI.                         """" APRUEBO """"","replied_to","No Error",0.54823303,0.16960317,0.5723624,0.009126588,2022-07-11
1383664,"2022-08-02T20:11:25.000Z","@mcubillossigall Eres una indecente","quoted","No Error",0.47886392,0.017868511,0.5739874,0.006686311,2022-08-02
938085,"2022-08-16T20:58:54.000Z","@IgnacioAchurra Por eso Apruebo, son cobardes no tienen pantalones los huevos son pa los machos, saludos Ignacio Achurra.","replied_to","No Error",0.48141238,0.16960317,0.53014356,0.008738215,2022-08-16
2337848,"2021-07-28T22:39:03.000Z","@Kareenpc @tere_marinovic Cuándo se rio, mentirosa???","quoted","No Error",0.50503236,0.023317307,0.6099415,0.038220957,2021-07-28
